name,year_month,monthly_reviews,monthly_negative_reviews,monthly_positive_reviews,monthly_not_recommended,monthly_avg_helpful,monthly_avg_length_words,brand_x,primaryCategories_x,monthly_negative_rate,monthly_positive_rate,monthly_not_recommended_rate,year_month_date,prev_month_avg_rating,prev_month_negative_rate,rolling_3m_avg_rating,total_reviews,avg_rating,min_rating,max_rating,negative_reviews,neutral_reviews,positive_reviews,not_recommended_count,avg_helpful_votes,total_helpful_votes,avg_review_length_words,first_review_date,last_review_date,brand_y,primaryCategories_y,negative_review_rate,positive_review_rate,not_recommended_rate,review_period_days,review_frequency,sales_drop_risk
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-01,485,48,413,0,0.0,21.711340206185568,Amazonbasics,Health & Beauty,0.09896907216494845,0.8515463917525773,0.0,2017-01-01,4.42911877394636,0.10919540229885058,4.4292826700269465,8343,4.448040273282992,1,5,803,359,7181,0,0.0,0.0,22.896559990411124,2015-03-15 00:00:00+00:00,2017-08-28 00:00:00+00:00,Amazonbasics,Health & Beauty,0.09624835191178233,0.8607215629869351,0.0,897.0,9.301003344481606,0
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-02,343,40,291,0,0.0,20.259475218658892,Amazonbasics,Health & Beauty,0.11661807580174927,0.8483965014577259,0.0,2017-02-01,4.443298969072165,0.09896907216494845,4.404508538246215,8343,4.448040273282992,1,5,803,359,7181,0,0.0,0.0,22.896559990411124,2015-03-15 00:00:00+00:00,2017-08-28 00:00:00+00:00,Amazonbasics,Health & Beauty,0.09624835191178233,0.8607215629869351,0.0,897.0,9.301003344481606,0
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-03,305,36,252,0,0.0,22.02622950819672,Amazonbasics,Health & Beauty,0.1180327868852459,0.8262295081967214,0.0,2017-03-01,4.341107871720117,0.11661807580174927,4.375130149116553,8343,4.448040273282992,1,5,803,359,7181,0,0.0,0.0,22.896559990411124,2015-03-15 00:00:00+00:00,2017-08-28 00:00:00+00:00,Amazonbasics,Health & Beauty,0.09624835191178233,0.8607215629869351,0.0,897.0,9.301003344481606,0
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-04,323,42,268,0,0.0,21.21981424148607,Amazonbasics,Health & Beauty,0.13003095975232198,0.8297213622291022,0.0,2017-04-01,4.340983606557377,0.1180327868852459,4.345010884916028,8343,4.448040273282992,1,5,803,359,7181,0,0.0,0.0,22.896559990411124,2015-03-15 00:00:00+00:00,2017-08-28 00:00:00+00:00,Amazonbasics,Health & Beauty,0.09624835191178233,0.8607215629869351,0.0,897.0,9.301003344481606,0
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-05,291,37,245,0,0.0,23.666666666666668,Amazonbasics,Health & Beauty,0.12714776632302405,0.8419243986254296,0.0,2017-05-01,4.352941176470588,0.13003095975232198,4.353874125843228,8343,4.448040273282992,1,5,803,359,7181,0,0.0,0.0,22.896559990411124,2015-03-15 00:00:00+00:00,2017-08-28 00:00:00+00:00,Amazonbasics,Health & Beauty,0.09624835191178233,0.8607215629869351,0.0,897.0,9.301003344481606,0
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-06,271,34,224,0,0.0,21.686346863468636,Amazonbasics,Health & Beauty,0.12546125461254612,0.8265682656826568,0.0,2017-06-01,4.367697594501718,0.12714776632302405,4.354604067568874,8343,4.448040273282992,1,5,803,359,7181,0,0.0,0.0,22.896559990411124,2015-03-15 00:00:00+00:00,2017-08-28 00:00:00+00:00,Amazonbasics,Health & Beauty,0.09624835191178233,0.8607215629869351,0.0,897.0,9.301003344481606,0
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-07,332,36,277,0,0.0,21.55421686746988,Amazonbasics,Health & Beauty,0.10843373493975904,0.8343373493975904,0.0,2017-07-01,4.343173431734317,0.12546125461254612,4.36045098464896,8343,4.448040273282992,1,5,803,359,7181,0,0.0,0.0,22.896559990411124,2015-03-15 00:00:00+00:00,2017-08-28 00:00:00+00:00,Amazonbasics,Health & Beauty,0.09624835191178233,0.8607215629869351,0.0,897.0,9.301003344481606,0
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-08,330,50,266,0,0.0,19.73939393939394,Amazonbasics,Health & Beauty,0.15151515151515152,0.806060606060606,0.0,2017-08-01,4.370481927710843,0.10843373493975904,4.328794210724144,8343,4.448040273282992,1,5,803,359,7181,0,0.0,0.0,22.896559990411124,2015-03-15 00:00:00+00:00,2017-08-28 00:00:00+00:00,Amazonbasics,Health & Beauty,0.09624835191178233,0.8607215629869351,0.0,897.0,9.301003344481606,0
AmazonBasics Backpack for Laptops up to 17-inches,NaT,25,0,19,0,0.0,90.12,Amazonbasics,Electronics,0.0,0.76,0.0,,,,4.16,25,4.16,3,5,0,6,19,0,0.0,0.0,90.12,,,Amazonbasics,Electronics,0.0,0.76,0.0,,,0
AmazonBasics Bluetooth Keyboard for Android Devices - Black,NaT,6,0,6,0,145.0,183.16666666666666,AmazonBasics,Electronics,0.0,1.0,0.0,,,,4.333333333333333,6,4.333333333333333,4,5,0,0,6,0,145.0,870.0,183.16666666666666,,,AmazonBasics,Electronics,0.0,1.0,0.0,,,0
AmazonBasics Double-Door Folding Metal Dog Crate - Medium (36x23x25 Inches),2017-03,1,0,0,0,0.0,47.0,AmazonBasics,Animals & Pet Supplies,0.0,0.0,0.0,2017-03-01,,,3.0,2,3.5,3,4,0,1,1,0,0.0,0.0,38.5,2017-03-21 00:00:00+00:00,2017-09-04 00:00:00+00:00,AmazonBasics,Animals & Pet Supplies,0.0,0.5,0.0,167.0,0.011976047904191617,0
AmazonBasics Double-Door Folding Metal Dog Crate - Medium (36x23x25 Inches),2017-09,1,0,1,0,0.0,30.0,AmazonBasics,Animals & Pet Supplies,0.0,1.0,0.0,2017-09-01,3.0,0.0,3.5,2,3.5,3,4,0,1,1,0,0.0,0.0,38.5,2017-03-21 00:00:00+00:00,2017-09-04 00:00:00+00:00,AmazonBasics,Animals & Pet Supplies,0.0,0.5,0.0,167.0,0.011976047904191617,1
AmazonBasics External Hard Drive Case,2016-02,1,0,0,0,0.0,9.0,Amazonbasics,Electronics,0.0,0.0,0.0,2016-02-01,,,3.0,6,4.5,3,5,0,1,5,0,0.0,0.0,69.66666666666667,2016-02-04 00:00:00+00:00,2019-01-28 00:00:00+00:00,Amazonbasics,Electronics,0.0,0.8333333333333334,0.0,1089.0,0.005509641873278237,0
AmazonBasics External Hard Drive Case,2017-12,1,0,1,0,0.0,50.0,Amazonbasics,Electronics,0.0,1.0,0.0,2017-12-01,3.0,0.0,4.0,6,4.5,3,5,0,1,5,0,0.0,0.0,69.66666666666667,2016-02-04 00:00:00+00:00,2019-01-28 00:00:00+00:00,Amazonbasics,Electronics,0.0,0.8333333333333334,0.0,1089.0,0.005509641873278237,1
AmazonBasics External Hard Drive Case,2018-12,1,0,1,0,0.0,17.0,Amazonbasics,Electronics,0.0,1.0,0.0,2018-12-01,5.0,0.0,4.333333333333333,6,4.5,3,5,0,1,5,0,0.0,0.0,69.66666666666667,2016-02-04 00:00:00+00:00,2019-01-28 00:00:00+00:00,Amazonbasics,Electronics,0.0,0.8333333333333334,0.0,1089.0,0.005509641873278237,0
AmazonBasics External Hard Drive Case,2019-01,2,0,2,0,0.0,17.0,Amazonbasics,Electronics,0.0,1.0,0.0,2019-01-01,5.0,0.0,4.833333333333333,6,4.5,3,5,0,1,5,0,0.0,0.0,69.66666666666667,2016-02-04 00:00:00+00:00,2019-01-28 00:00:00+00:00,Amazonbasics,Electronics,0.0,0.8333333333333334,0.0,1089.0,0.005509641873278237,0
AmazonBasics External Hard Drive Case,NaT,1,0,1,0,0.0,308.0,Amazonbasics,Electronics,0.0,1.0,0.0,,4.5,0.0,4.833333333333333,6,4.5,3,5,0,1,5,0,0.0,0.0,69.66666666666667,2016-02-04 00:00:00+00:00,2019-01-28 00:00:00+00:00,Amazonbasics,Electronics,0.0,0.8333333333333334,0.0,1089.0,0.005509641873278237,1
AmazonBasics Nespresso Pod Storage Drawer - 50 Capsule Capacity,2017-12,1,0,1,0,0.0,33.0,AmazonBasics,Home & Garden,0.0,1.0,0.0,2017-12-01,,,5.0,1,5.0,5,5,0,0,1,0,0.0,0.0,33.0,2017-12-21 00:00:00+00:00,2017-12-21 00:00:00+00:00,AmazonBasics,Home & Garden,0.0,1.0,0.0,0.0,,0
AmazonBasics Nylon CD/DVD Binder (400 Capacity),2017-11,1,0,1,0,0.0,19.0,Amazonbasics,Electronics,0.0,1.0,0.0,2017-11-01,,,5.0,4,4.25,2,5,1,0,3,0,0.0,0.0,133.5,2017-11-12 00:00:00+00:00,2019-02-15 00:00:00+00:00,Amazonbasics,Electronics,0.25,0.75,0.0,460.0,0.008695652173913044,0
AmazonBasics Nylon CD/DVD Binder (400 Capacity),2019-02,1,0,1,0,0.0,13.0,Amazonbasics,Electronics,0.0,1.0,0.0,2019-02-01,5.0,0.0,5.0,4,4.25,2,5,1,0,3,0,0.0,0.0,133.5,2017-11-12 00:00:00+00:00,2019-02-15 00:00:00+00:00,Amazonbasics,Electronics,0.25,0.75,0.0,460.0,0.008695652173913044,0
AmazonBasics Nylon CD/DVD Binder (400 Capacity),NaT,2,1,1,0,0.0,251.0,Amazonbasics,Electronics,0.5,0.5,0.0,,5.0,0.0,4.5,4,4.25,2,5,1,0,3,0,0.0,0.0,133.5,2017-11-12 00:00:00+00:00,2019-02-15 00:00:00+00:00,Amazonbasics,Electronics,0.25,0.75,0.0,460.0,0.008695652173913044,0
AmazonBasics Silicone Hot Handle Cover/Holder - Red,2018-01,1,0,1,0,0.0,8.0,Amazonbasics,Home & Garden,0.0,1.0,0.0,2018-01-01,,,4.0,1,4.0,4,4,0,0,1,0,0.0,0.0,8.0,2018-01-14 00:00:00+00:00,2018-01-14 00:00:00+00:00,Amazonbasics,Home & Garden,0.0,1.0,0.0,0.0,,0
AmazonBasics Single-Door Folding Metal Dog Crate - Large (42x28x30 Inches),2017-07,1,0,1,0,0.0,10.0,AmazonBasics,Animals & Pet Supplies,0.0,1.0,0.0,2017-07-01,,,5.0,1,5.0,5,5,0,0,1,0,0.0,0.0,10.0,2017-07-03 00:00:00+00:00,2017-07-03 00:00:00+00:00,AmazonBasics,Animals & Pet Supplies,0.0,1.0,0.0,0.0,,0
AmazonBasics USB 3.0 Cable - A-Male to B-Male - 6 Feet (1.8 Meters),2014-08,6,0,6,0,0.0,101.66666666666667,Amazonbasics,Electronics,0.0,1.0,0.0,2014-08-01,,,5.0,6,5.0,5,5,0,0,6,0,0.0,0.0,101.66666666666667,2014-08-06 00:00:00+00:00,2014-08-11 00:00:00+00:00,Amazonbasics,Electronics,0.0,1.0,0.0,5.0,1.2,0
AmazonBasics Ventilated Adjustable Laptop Stand,2017-11,1,0,1,0,0.0,95.0,Amazonbasics,Electronics,0.0,1.0,0.0,2017-11-01,,,5.0,12,4.166666666666667,2,5,1,1,10,0,0.0,0.0,158.16666666666666,2017-11-24 00:00:00+00:00,2017-12-11 00:00:00+00:00,Amazonbasics,Electronics,0.08333333333333333,0.8333333333333334,0.0,17.0,0.7058823529411765,0
AmazonBasics Ventilated Adjustable Laptop Stand,2017-12,2,0,1,0,0.0,56.5,Amazonbasics,Electronics,0.0,0.5,0.0,2017-12-01,5.0,0.0,4.25,12,4.166666666666667,2,5,1,1,10,0,0.0,0.0,158.16666666666666,2017-11-24 00:00:00+00:00,2017-12-11 00:00:00+00:00,Amazonbasics,Electronics,0.08333333333333333,0.8333333333333334,0.0,17.0,0.7058823529411765,0
AmazonBasics Ventilated Adjustable Laptop Stand,NaT,9,1,8,0,0.0,187.77777777777777,Amazonbasics,Electronics,0.1111111111111111,0.8888888888888888,0.0,,3.5,0.0,4.2407407407407405,12,4.166666666666667,2,5,1,1,10,0,0.0,0.0,158.16666666666666,2017-11-24 00:00:00+00:00,2017-12-11 00:00:00+00:00,Amazonbasics,Electronics,0.08333333333333333,0.8333333333333334,0.0,17.0,0.7058823529411765,1
Cat Litter Box Covered Tray Kitten Extra Large Enclosed Hooded Hidden Toilet,2018-05,1,0,1,0,0.0,30.0,Amazonbasics,Animals & Pet Supplies,0.0,1.0,0.0,2018-05-01,,,5.0,2,5.0,5,5,0,0,2,0,0.0,0.0,18.5,2018-05-16 00:00:00+00:00,2018-11-21 00:00:00+00:00,Amazonbasics,Animals & Pet Supplies,0.0,1.0,0.0,189.0,0.010582010582010581,0
Cat Litter Box Covered Tray Kitten Extra Large Enclosed Hooded Hidden Toilet,2018-11,1,0,1,0,0.0,7.0,Amazonbasics,Animals & Pet Supplies,0.0,1.0,0.0,2018-11-01,5.0,0.0,5.0,2,5.0,5,5,0,0,2,0,0.0,0.0,18.5,2018-05-16 00:00:00+00:00,2018-11-21 00:00:00+00:00,Amazonbasics,Animals & Pet Supplies,0.0,1.0,0.0,189.0,0.010582010582010581,0
Certified Refurbished Amazon Echo,2017-01,1,0,1,0,0.0,142.0,Amazon,Electronics,0.0,1.0,0.0,2017-01-01,,,5.0,7,5.0,5,5,0,0,7,0,0.0,0.0,64.14285714285714,2017-01-18 00:00:00+00:00,2019-02-07 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,750.0,0.009333333333333334,0
Certified Refurbished Amazon Echo,2017-09,1,0,1,0,0.0,51.0,Amazon,Electronics,0.0,1.0,0.0,2017-09-01,5.0,0.0,5.0,7,5.0,5,5,0,0,7,0,0.0,0.0,64.14285714285714,2017-01-18 00:00:00+00:00,2019-02-07 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,750.0,0.009333333333333334,0
Certified Refurbished Amazon Echo,2018-01,1,0,1,0,0.0,52.0,Amazon,Electronics,0.0,1.0,0.0,2018-01-01,5.0,0.0,5.0,7,5.0,5,5,0,0,7,0,0.0,0.0,64.14285714285714,2017-01-18 00:00:00+00:00,2019-02-07 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,750.0,0.009333333333333334,0
Certified Refurbished Amazon Echo,2018-04,1,0,1,0,0.0,96.0,Amazon,Electronics,0.0,1.0,0.0,2018-04-01,5.0,0.0,5.0,7,5.0,5,5,0,0,7,0,0.0,0.0,64.14285714285714,2017-01-18 00:00:00+00:00,2019-02-07 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,750.0,0.009333333333333334,0
Certified Refurbished Amazon Echo,2018-05,1,0,1,0,0.0,6.0,Amazon,Electronics,0.0,1.0,0.0,2018-05-01,5.0,0.0,5.0,7,5.0,5,5,0,0,7,0,0.0,0.0,64.14285714285714,2017-01-18 00:00:00+00:00,2019-02-07 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,750.0,0.009333333333333334,0
Certified Refurbished Amazon Echo,2018-08,1,0,1,0,0.0,74.0,Amazon,Electronics,0.0,1.0,0.0,2018-08-01,5.0,0.0,5.0,7,5.0,5,5,0,0,7,0,0.0,0.0,64.14285714285714,2017-01-18 00:00:00+00:00,2019-02-07 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,750.0,0.009333333333333334,0
Certified Refurbished Amazon Echo,2019-02,1,0,1,0,0.0,28.0,Amazon,Electronics,0.0,1.0,0.0,2019-02-01,5.0,0.0,5.0,7,5.0,5,5,0,0,7,0,0.0,0.0,64.14285714285714,2017-01-18 00:00:00+00:00,2019-02-07 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,750.0,0.009333333333333334,0
Certified Refurbished Amazon Fire TV with Alexa Voice Remote,2016-06,1,0,1,0,60.0,65.0,Amazon,Electronics,0.0,1.0,0.0,2016-06-01,,,5.0,5,2.8,1,5,3,0,2,0,91.2,456.0,96.4,2016-06-19 00:00:00+00:00,2017-03-12 00:00:00+00:00,Amazon,Electronics,0.6,0.4,0.0,266.0,0.018796992481203006,0
Certified Refurbished Amazon Fire TV with Alexa Voice Remote,2016-10,1,0,1,0,93.0,61.0,Amazon,Electronics,0.0,1.0,0.0,2016-10-01,5.0,0.0,5.0,5,2.8,1,5,3,0,2,0,91.2,456.0,96.4,2016-06-19 00:00:00+00:00,2017-03-12 00:00:00+00:00,Amazon,Electronics,0.6,0.4,0.0,266.0,0.018796992481203006,0
Certified Refurbished Amazon Fire TV with Alexa Voice Remote,2016-11,1,1,0,0,292.0,116.0,Amazon,Electronics,1.0,0.0,0.0,2016-11-01,5.0,0.0,3.6666666666666665,5,2.8,1,5,3,0,2,0,91.2,456.0,96.4,2016-06-19 00:00:00+00:00,2017-03-12 00:00:00+00:00,Amazon,Electronics,0.6,0.4,0.0,266.0,0.018796992481203006,0
Certified Refurbished Amazon Fire TV with Alexa Voice Remote,2017-01,1,1,0,0,7.0,147.0,Amazon,Electronics,1.0,0.0,0.0,2017-01-01,1.0,1.0,2.6666666666666665,5,2.8,1,5,3,0,2,0,91.2,456.0,96.4,2016-06-19 00:00:00+00:00,2017-03-12 00:00:00+00:00,Amazon,Electronics,0.6,0.4,0.0,266.0,0.018796992481203006,1
Certified Refurbished Amazon Fire TV with Alexa Voice Remote,2017-03,1,1,0,0,4.0,93.0,Amazon,Electronics,1.0,0.0,0.0,2017-03-01,2.0,1.0,1.3333333333333333,5,2.8,1,5,3,0,2,0,91.2,456.0,96.4,2016-06-19 00:00:00+00:00,2017-03-12 00:00:00+00:00,Amazon,Electronics,0.6,0.4,0.0,266.0,0.018796992481203006,1
Echo Dot (Previous generation),2017-06,1,0,1,0,0.0,83.0,Amazon,Electronics,0.0,1.0,0.0,2017-06-01,,,4.0,1,4.0,4,4,0,0,1,0,0.0,0.0,83.0,2017-06-21 00:00:00+00:00,2017-06-21 00:00:00+00:00,Amazon,Electronics,0.0,1.0,0.0,0.0,,0
Echo Spot Pair Kit (Black),2018-12,2,0,2,0,0.0,51.0,Amazon,Electronics,0.0,1.0,0.0,2018-12-01,,,4.5,2,4.5,4,5,0,0,2,0,0.0,0.0,51.0,2018-12-04 18:35:15+00:00,2018-12-07 18:14:33+00:00,Amazon,Electronics,0.0,1.0,0.0,2.0,1.0,0
Expanding Accordion File Folder Plastic Portable Document Organizer Letter Size,2017-01,1,0,1,0,0.0,18.0,Amazonbasics,Office Supplies,0.0,1.0,0.0,2017-01-01,,,5.0,9,5.0,5,5,0,0,9,0,0.0,0.0,12.222222222222221,2017-01-12 00:00:00+00:00,2019-03-25 00:00:00+00:00,Amazonbasics,Office Supplies,0.0,1.0,0.0,802.0,0.011221945137157107,0
Expanding Accordion File Folder Plastic Portable Document Organizer Letter Size,2017-03,2,0,2,0,0.0,20.5,Amazonbasics,Office Supplies,0.0,1.0,0.0,2017-03-01,5.0,0.0,5.0,9,5.0,5,5,0,0,9,0,0.0,0.0,12.222222222222221,2017-01-12 00:00:00+00:00,2019-03-25 00:00:00+00:00,Amazonbasics,Office Supplies,0.0,1.0,0.0,802.0,0.011221945137157107,0
Expanding Accordion File Folder Plastic Portable Document Organizer Letter Size,2017-04,1,0,1,0,0.0,11.0,Amazonbasics,Office Supplies,0.0,1.0,0.0,2017-04-01,5.0,0.0,5.0,9,5.0,5,5,0,0,9,0,0.0,0.0,12.222222222222221,2017-01-12 00:00:00+00:00,2019-03-25 00:00:00+00:00,Amazonbasics,Office Supplies,0.0,1.0,0.0,802.0,0.011221945137157107,0
Expanding Accordion File Folder Plastic Portable Document Organizer Letter Size,2017-08,1,0,1,0,0.0,11.0,Amazonbasics,Office Supplies,0.0,1.0,0.0,2017-08-01,5.0,0.0,5.0,9,5.0,5,5,0,0,9,0,0.0,0.0,12.222222222222221,2017-01-12 00:00:00+00:00,2019-03-25 00:00:00+00:00,Amazonbasics,Office Supplies,0.0,1.0,0.0,802.0,0.011221945137157107,0
Expanding Accordion File Folder Plastic Portable Document Organizer Letter Size,2017-11,1,0,1,0,0.0,14.0,Amazonbasics,Office Supplies,0.0,1.0,0.0,2017-11-01,5.0,0.0,5.0,9,5.0,5,5,0,0,9,0,0.0,0.0,12.222222222222221,2017-01-12 00:00:00+00:00,2019-03-25 00:00:00+00:00,Amazonbasics,Office Supplies,0.0,1.0,0.0,802.0,0.011221945137157107,0
Expanding Accordion File Folder Plastic Portable Document Organizer Letter Size,2018-05,1,0,1,0,0.0,5.0,Amazonbasics,Office Supplies,0.0,1.0,0.0,2018-05-01,5.0,0.0,5.0,9,5.0,5,5,0,0,9,0,0.0,0.0,12.222222222222221,2017-01-12 00:00:00+00:00,2019-03-25 00:00:00+00:00,Amazonbasics,Office Supplies,0.0,1.0,0.0,802.0,0.011221945137157107,0
Expanding Accordion File Folder Plastic Portable Document Organizer Letter Size,2018-06,1,0,1,0,0.0,5.0,Amazonbasics,Office Supplies,0.0,1.0,0.0,2018-06-01,5.0,0.0,5.0,9,5.0,5,5,0,0,9,0,0.0,0.0,12.222222222222221,2017-01-12 00:00:00+00:00,2019-03-25 00:00:00+00:00,Amazonbasics,Office Supplies,0.0,1.0,0.0,802.0,0.011221945137157107,0
Expanding Accordion File Folder Plastic Portable Document Organizer Letter Size,2019-03,1,0,1,0,0.0,5.0,Amazonbasics,Office Supplies,0.0,1.0,0.0,2019-03-01,5.0,0.0,5.0,9,5.0,5,5,0,0,9,0,0.0,0.0,12.222222222222221,2017-01-12 00:00:00+00:00,2019-03-25 00:00:00+00:00,Amazonbasics,Office Supplies,0.0,1.0,0.0,802.0,0.011221945137157107,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",2016-10,1,0,1,0,5.0,66.0,Amazon,"Office Supplies,Electronics",0.0,1.0,0.0,2016-10-01,,,4.0,99,4.585858585858586,1,5,3,7,89,7,0.16161616161616163,16.0,35.64646464646464,2016-10-08 00:00:00+00:00,2017-08-11 00:00:00+00:00,Amazon,"Office Supplies,Electronics",0.030303030303030304,0.898989898989899,0.0707070707070707,307.0,0.32247557003257327,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",2016-11,4,0,4,0,1.75,56.0,Amazon,"Office Supplies,Electronics",0.0,1.0,0.0,2016-11-01,4.0,0.0,4.5,99,4.585858585858586,1,5,3,7,89,7,0.16161616161616163,16.0,35.64646464646464,2016-10-08 00:00:00+00:00,2017-08-11 00:00:00+00:00,Amazon,"Office Supplies,Electronics",0.030303030303030304,0.898989898989899,0.0707070707070707,307.0,0.32247557003257327,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",2016-12,8,0,8,0,0.5,33.0,Amazon,"Office Supplies,Electronics",0.0,1.0,0.0,2016-12-01,5.0,0.0,4.458333333333333,99,4.585858585858586,1,5,3,7,89,7,0.16161616161616163,16.0,35.64646464646464,2016-10-08 00:00:00+00:00,2017-08-11 00:00:00+00:00,Amazon,"Office Supplies,Electronics",0.030303030303030304,0.898989898989899,0.0707070707070707,307.0,0.32247557003257327,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",2017-01,14,0,13,1,0.0,36.857142857142854,Amazon,"Office Supplies,Electronics",0.0,0.9285714285714286,0.07142857142857142,2017-01-01,4.375,0.0,4.720238095238095,99,4.585858585858586,1,5,3,7,89,7,0.16161616161616163,16.0,35.64646464646464,2016-10-08 00:00:00+00:00,2017-08-11 00:00:00+00:00,Amazon,"Office Supplies,Electronics",0.030303030303030304,0.898989898989899,0.0707070707070707,307.0,0.32247557003257327,1
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",2017-02,13,0,13,0,0.0,33.15384615384615,Amazon,"Office Supplies,Electronics",0.0,1.0,0.0,2017-02-01,4.785714285714286,0.0,4.592032967032967,99,4.585858585858586,1,5,3,7,89,7,0.16161616161616163,16.0,35.64646464646464,2016-10-08 00:00:00+00:00,2017-08-11 00:00:00+00:00,Amazon,"Office Supplies,Electronics",0.030303030303030304,0.898989898989899,0.0707070707070707,307.0,0.32247557003257327,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",2017-03,11,0,10,1,0.0,42.18181818181818,Amazon,"Office Supplies,Electronics",0.0,0.9090909090909091,0.09090909090909091,2017-03-01,4.615384615384615,0.0,4.73976023976024,99,4.585858585858586,1,5,3,7,89,7,0.16161616161616163,16.0,35.64646464646464,2016-10-08 00:00:00+00:00,2017-08-11 00:00:00+00:00,Amazon,"Office Supplies,Electronics",0.030303030303030304,0.898989898989899,0.0707070707070707,307.0,0.32247557003257327,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",2017-04,11,1,10,1,0.0,29.363636363636363,Amazon,"Office Supplies,Electronics",0.09090909090909091,0.9090909090909091,0.09090909090909091,2017-04-01,4.818181818181818,0.0,4.65967365967366,99,4.585858585858586,1,5,3,7,89,7,0.16161616161616163,16.0,35.64646464646464,2016-10-08 00:00:00+00:00,2017-08-11 00:00:00+00:00,Amazon,"Office Supplies,Electronics",0.030303030303030304,0.898989898989899,0.0707070707070707,307.0,0.32247557003257327,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",2017-05,14,1,12,1,0.0,37.642857142857146,Amazon,"Office Supplies,Electronics",0.07142857142857142,0.8571428571428571,0.07142857142857142,2017-05-01,4.545454545454546,0.09090909090909091,4.621212121212121,99,4.585858585858586,1,5,3,7,89,7,0.16161616161616163,16.0,35.64646464646464,2016-10-08 00:00:00+00:00,2017-08-11 00:00:00+00:00,Amazon,"Office Supplies,Electronics",0.030303030303030304,0.898989898989899,0.0707070707070707,307.0,0.32247557003257327,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",2017-06,9,1,6,2,0.0,26.666666666666668,Amazon,"Office Supplies,Electronics",0.1111111111111111,0.6666666666666666,0.2222222222222222,2017-06-01,4.5,0.07142857142857142,4.422558922558923,99,4.585858585858586,1,5,3,7,89,7,0.16161616161616163,16.0,35.64646464646464,2016-10-08 00:00:00+00:00,2017-08-11 00:00:00+00:00,Amazon,"Office Supplies,Electronics",0.030303030303030304,0.898989898989899,0.0707070707070707,307.0,0.32247557003257327,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",2017-07,10,0,8,1,0.0,38.7,Amazon,"Office Supplies,Electronics",0.0,0.8,0.1,2017-07-01,4.222222222222222,0.1111111111111111,4.440740740740741,99,4.585858585858586,1,5,3,7,89,7,0.16161616161616163,16.0,35.64646464646464,2016-10-08 00:00:00+00:00,2017-08-11 00:00:00+00:00,Amazon,"Office Supplies,Electronics",0.030303030303030304,0.898989898989899,0.0707070707070707,307.0,0.32247557003257327,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",2017-08,4,0,4,0,0.0,21.75,Amazon,"Office Supplies,Electronics",0.0,1.0,0.0,2017-08-01,4.6,0.0,4.440740740740741,99,4.585858585858586,1,5,3,7,89,7,0.16161616161616163,16.0,35.64646464646464,2016-10-08 00:00:00+00:00,2017-08-11 00:00:00+00:00,Amazon,"Office Supplies,Electronics",0.030303030303030304,0.898989898989899,0.0707070707070707,307.0,0.32247557003257327,0
"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",2016-10,33,1,32,1,5.515151515151516,43.57575757575758,Amazon,Electronics,0.030303030303030304,0.9696969696969697,0.030303030303030304,2016-10-01,,,4.666666666666667,2443,4.597216537044617,1,5,44,74,2325,83,0.1395824805566926,341.0,32.33319688907081,2016-10-08 00:00:00+00:00,2017-06-05 00:00:00+00:00,Amazon,Electronics,0.018010642652476462,0.9516987310683586,0.03397462136717151,240.0,10.179166666666667,0
