name,year_month,monthly_reviews,monthly_avg_rating,monthly_negative_reviews,monthly_positive_reviews,monthly_not_recommended,monthly_avg_helpful,monthly_avg_length_words,brand,primaryCategories,monthly_negative_rate,monthly_positive_rate,monthly_not_recommended_rate,year_month_date,prev_month_avg_rating,prev_month_negative_rate,rating_change,negative_rate_change,rolling_3m_avg_rating,rolling_3m_negative_rate
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2017-04,31,4.580645161290323,1,30,2,0.0,29.70967741935484,Amazon,Electronics,0.03225806451612903,0.967741935483871,0.06451612903225806,2017-04-01,4.6,0.0,-0.01935483870967669,0.03225806451612903,4.545063538611926,0.020853698273053112
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2017-05,24,4.666666666666667,0,23,1,0.0,32.666666666666664,Amazon,Electronics,0.0,0.9583333333333334,0.041666666666666664,2017-05-01,4.580645161290323,0.03225806451612903,0.08602150537634401,-0.03225806451612903,4.6157706093189965,0.01075268817204301
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2017-06,41,4.536585365853658,3,38,3,0.0,36.53658536585366,Amazon,Electronics,0.07317073170731707,0.926829268292683,0.07317073170731707,2017-06-01,4.666666666666667,0.0,-0.13008130081300884,0.07317073170731707,4.594632397936883,0.03514293207448203
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2017-07,31,4.548387096774194,2,28,3,0.0,39.225806451612904,Amazon,Electronics,0.06451612903225806,0.9032258064516129,0.0967741935483871,2017-07-01,4.536585365853658,0.07317073170731707,0.011801730920535825,-0.008654602675059006,4.583879709764839,0.04589562024652505
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2017-08,44,4.568181818181818,2,41,3,0.3409090909090909,38.70454545454545,Amazon,Electronics,0.045454545454545456,0.9318181818181818,0.06818181818181818,2017-08-01,4.548387096774194,0.06451612903225806,0.019794721407624394,-0.019061583577712607,4.551051426936557,0.06104713539804019
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2017-09,23,4.6521739130434785,1,22,1,0.043478260869565216,33.21739130434783,Amazon,Electronics,0.043478260869565216,0.9565217391304348,0.043478260869565216,2017-09-01,4.568181818181818,0.045454545454545456,0.08399209486166015,-0.0019762845849802396,4.589580942666497,0.051149645118789576
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2017-10,5,5.0,0,5,0,0.0,45.6,Amazon,Electronics,0.0,1.0,0.0,2017-10-01,4.6521739130434785,0.043478260869565216,0.3478260869565215,-0.043478260869565216,4.740118577075099,0.029644268774703556
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2018-03,2,3.0,1,1,1,0.5,34.5,Amazon,Electronics,0.5,0.5,0.5,2018-03-01,5.0,0.0,-2.0,0.5,4.217391304347826,0.18115942028985507
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2018-04,1,2.0,1,0,0,0.0,153.0,Amazon,Electronics,1.0,0.0,0.0,2018-04-01,3.0,0.5,-1.0,0.5,3.3333333333333335,0.5
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2018-08,1,5.0,0,1,0,0.0,38.0,Amazon,Electronics,0.0,1.0,0.0,2018-08-01,2.0,1.0,3.0,-1.0,3.3333333333333335,0.5
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2018-09,1,4.0,0,1,0,0.0,98.0,Amazon,Electronics,0.0,1.0,0.0,2018-09-01,5.0,0.0,-1.0,0.0,3.6666666666666665,0.3333333333333333
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2018-10,1,5.0,0,1,0,0.0,58.0,Amazon,Electronics,0.0,1.0,0.0,2018-10-01,4.0,0.0,1.0,0.0,4.666666666666667,0.0
Amazon Tap Smart Assistant Alexaenabled (black) Brand New,2019-01,1,5.0,0,1,0,0.0,77.0,Amazon,Electronics,0.0,1.0,0.0,2019-01-01,5.0,0.0,0.0,0.0,4.666666666666667,0.0
AmazonBasics 11.6-Inch Laptop Sleeve,NaT,6,4.0,0,3,0,0.0,232.0,Amazonbasics,Electronics,0.0,0.5,0.0,,,,,,4.0,0.0
AmazonBasics 15.6-Inch Laptop and Tablet Bag,2016-07,1,4.0,0,1,0,0.0,38.0,Amazonbasics,Electronics,0.0,1.0,0.0,2016-07-01,,,,,4.0,0.0
AmazonBasics 15.6-Inch Laptop and Tablet Bag,2016-10,1,3.0,0,0,0,0.0,67.0,Amazonbasics,Electronics,0.0,0.0,0.0,2016-10-01,4.0,0.0,-1.0,0.0,3.5,0.0
AmazonBasics 15.6-Inch Laptop and Tablet Bag,2017-02,1,5.0,0,1,0,0.0,9.0,Amazonbasics,Electronics,0.0,1.0,0.0,2017-02-01,3.0,0.0,2.0,0.0,4.0,0.0
AmazonBasics 15.6-Inch Laptop and Tablet Bag,2017-05,1,5.0,0,1,0,0.0,27.0,Amazonbasics,Electronics,0.0,1.0,0.0,2017-05-01,5.0,0.0,0.0,0.0,4.333333333333333,0.0
AmazonBasics 15.6-Inch Laptop and Tablet Bag,2017-06,1,5.0,0,1,0,0.0,47.0,Amazonbasics,Electronics,0.0,1.0,0.0,2017-06-01,5.0,0.0,0.0,0.0,5.0,0.0
AmazonBasics 15.6-Inch Laptop and Tablet Bag,2017-10,1,5.0,0,1,0,0.0,9.0,Amazonbasics,Electronics,0.0,1.0,0.0,2017-10-01,5.0,0.0,0.0,0.0,5.0,0.0
AmazonBasics 15.6-Inch Laptop and Tablet Bag,2017-11,3,5.0,0,3,0,0.0,32.333333333333336,Amazonbasics,Electronics,0.0,1.0,0.0,2017-11-01,5.0,0.0,0.0,0.0,5.0,0.0
AmazonBasics 15.6-Inch Laptop and Tablet Bag,2017-12,2,5.0,0,2,0,0.0,18.5,Amazonbasics,Electronics,0.0,1.0,0.0,2017-12-01,5.0,0.0,0.0,0.0,5.0,0.0
AmazonBasics 15.6-Inch Laptop and Tablet Bag,2018-03,1,5.0,0,1,0,0.0,15.0,Amazonbasics,Electronics,0.0,1.0,0.0,2018-03-01,5.0,0.0,0.0,0.0,5.0,0.0
AmazonBasics 15.6-Inch Laptop and Tablet Bag,NaT,9,4.222222222222222,1,8,0,0.0,36.333333333333336,Amazonbasics,Electronics,0.1111111111111111,0.8888888888888888,0.0,,5.0,0.0,-0.7777777777777777,0.1111111111111111,4.7407407407407405,0.037037037037037035
AmazonBasics 16-Gauge Speaker Wire - 100 Feet,2017-03,1,5.0,0,1,0,0.0,4.0,Amazonbasics,Electronics,0.0,1.0,0.0,2017-03-01,,,,,5.0,0.0
AmazonBasics 16-Gauge Speaker Wire - 100 Feet,2018-05,3,5.0,0,3,0,0.0,7.666666666666667,Amazonbasics,Electronics,0.0,1.0,0.0,2018-05-01,5.0,0.0,0.0,0.0,5.0,0.0
AmazonBasics 16-Gauge Speaker Wire - 100 Feet,2018-06,1,5.0,0,1,0,0.0,5.0,Amazonbasics,Electronics,0.0,1.0,0.0,2018-06-01,5.0,0.0,0.0,0.0,5.0,0.0
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2015-04,2,5.0,0,2,0,0.0,85.0,Amazonbasics,Health & Beauty,0.0,1.0,0.0,2015-04-01,,,,,5.0,0.0
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2015-05,40,4.725,1,38,0,0.0,33.225,Amazonbasics,Health & Beauty,0.025,0.95,0.0,2015-05-01,5.0,0.0,-0.27500000000000036,0.025,4.8625,0.0125
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2015-06,51,4.647058823529412,1,47,0,0.0,22.215686274509803,Amazonbasics,Health & Beauty,0.0196078431372549,0.9215686274509803,0.0,2015-06-01,4.725,0.025,-0.07794117647058751,-0.0053921568627451,4.790686274509803,0.014869281045751635
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2015-07,59,4.779661016949152,1,56,0,0.0,21.64406779661017,Amazonbasics,Health & Beauty,0.01694915254237288,0.9491525423728814,0.0,2015-07-01,4.647058823529412,0.0196078431372549,0.1326021934197401,-0.0026586905948820204,4.717239946826187,0.02051899855987593
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2015-08,78,4.576923076923077,5,70,0,0.0,22.141025641025642,Amazonbasics,Health & Beauty,0.0641025641025641,0.8974358974358975,0.0,2015-08-01,4.779661016949152,0.01694915254237288,-0.2027379400260756,0.04715341156019122,4.667880972467214,0.033553186594063956
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2015-09,80,4.6375,4,72,0,0.0,21.0,Amazonbasics,Health & Beauty,0.05,0.9,0.0,2015-09-01,4.576923076923077,0.0641025641025641,0.06057692307692353,-0.014102564102564094,4.664694697957409,0.04368390554831233
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2015-10,113,4.469026548672566,12,94,0,0.0,23.61946902654867,Amazonbasics,Health & Beauty,0.10619469026548672,0.831858407079646,0.0,2015-10-01,4.6375,0.05,-0.16847345132743374,0.05619469026548672,4.561149875198548,0.0734324181226836
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2015-11,145,4.344827586206897,15,122,0,0.0,23.22758620689655,Amazonbasics,Health & Beauty,0.10344827586206896,0.8413793103448276,0.0,2015-11-01,4.469026548672566,0.10619469026548672,-0.12419896246566964,-0.00274641440341776,4.4837847116264875,0.08654765537585189
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2015-12,135,4.45925925925926,14,117,0,0.0,23.62962962962963,Amazonbasics,Health & Beauty,0.1037037037037037,0.8666666666666667,0.0,2015-12-01,4.344827586206897,0.10344827586206896,0.1144316730523629,0.00025542784163473664,4.424371131379574,0.10444888994375313
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2016-01,186,4.553763440860215,12,165,0,0.0,28.032258064516128,Amazonbasics,Health & Beauty,0.06451612903225806,0.8870967741935484,0.0,2016-01-01,4.45925925925926,0.1037037037037037,0.0945041816009553,-0.03918757467144564,4.45261676210879,0.09055603619934359
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2016-02,156,4.487179487179487,13,134,0,0.0,24.621794871794872,Amazonbasics,Health & Beauty,0.08333333333333333,0.8589743589743589,0.0,2016-02-01,4.553763440860215,0.06451612903225806,-0.06658395368072778,0.018817204301075266,4.500067395766321,0.08385105535643171
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2016-03,154,4.584415584415584,7,139,0,0.0,23.7987012987013,Amazonbasics,Health & Beauty,0.045454545454545456,0.9025974025974026,0.0,2016-03-01,4.487179487179487,0.08333333333333333,0.09723609723609705,-0.03787878787878787,4.541786170818429,0.06443466927337894
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2016-04,132,4.643939393939394,6,120,0,0.0,21.893939393939394,Amazonbasics,Health & Beauty,0.045454545454545456,0.9090909090909091,0.0,2016-04-01,4.584415584415584,0.045454545454545456,0.05952380952380931,0.0,4.571844821844821,0.05808080808080809
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2016-05,141,4.4822695035460995,11,124,0,0.0,24.411347517730498,Amazonbasics,Health & Beauty,0.07801418439716312,0.8794326241134752,0.0,2016-05-01,4.643939393939394,0.045454545454545456,-0.16166989039329405,0.032559638942617666,4.570208160633693,0.056307758435418014
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2016-06,163,4.460122699386503,13,139,0,0.0,25.36196319018405,Amazonbasics,Health & Beauty,0.07975460122699386,0.852760736196319,0.0,2016-06-01,4.4822695035460995,0.07801418439716312,-0.02214680415959691,0.0017404168298307404,4.528777198957332,0.06774111035956748
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2016-07,165,4.545454545454546,13,148,0,0.0,23.69090909090909,Amazonbasics,Health & Beauty,0.07878787878787878,0.896969696969697,0.0,2016-07-01,4.460122699386503,0.07975460122699386,0.08533184606804323,-0.0009667224391150808,4.495948916129049,0.0788522214706786
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2016-08,197,4.451776649746193,18,169,0,0.0,22.21319796954315,Amazonbasics,Health & Beauty,0.09137055837563451,0.8578680203045685,0.0,2016-08-01,4.545454545454546,0.07878787878787878,-0.09367789570835328,0.012582679587755732,4.485784631529081,0.08330434613016906
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2016-09,196,4.459183673469388,18,168,0,0.0,25.964285714285715,Amazonbasics,Health & Beauty,0.09183673469387756,0.8571428571428571,0.0,2016-09-01,4.451776649746193,0.09137055837563451,0.0074070237231955716,0.00046617631824304173,4.485471622890042,0.08733172395246362
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2016-10,160,4.3625,15,134,0,0.0,22.63125,Amazonbasics,Health & Beauty,0.09375,0.8375,0.0,2016-10-01,4.459183673469388,0.09183673469387756,-0.09668367346938833,0.0019132653061224442,4.424486774405193,0.09231909768983736
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2016-11,144,4.458333333333333,16,125,0,0.0,23.23611111111111,Amazonbasics,Health & Beauty,0.1111111111111111,0.8680555555555556,0.0,2016-11-01,4.3625,0.09375,0.09583333333333321,0.017361111111111105,4.426672335600906,0.09889928193499621
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2016-12,247,4.4089068825910935,28,213,0,0.0,23.574898785425102,Amazonbasics,Health & Beauty,0.11336032388663968,0.8623481781376519,0.0,2016-12-01,4.458333333333333,0.1111111111111111,-0.0494264507422395,0.0022492127755285724,4.409913405308142,0.10607381166591694
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2017-01,234,4.333333333333333,26,193,0,0.0,22.128205128205128,Amazonbasics,Health & Beauty,0.1111111111111111,0.8247863247863247,0.0,2017-01-01,4.4089068825910935,0.11336032388663968,-0.0755735492577605,-0.0022492127755285724,4.40019118308592,0.11186084870295397
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2017-02,150,4.32,20,125,0,0.0,15.76,Amazonbasics,Health & Beauty,0.13333333333333333,0.8333333333333334,0.0,2017-02-01,4.333333333333333,0.1111111111111111,-0.013333333333332753,0.022222222222222227,4.354080071974809,0.11926825611036136
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2017-03,158,4.291139240506329,22,128,0,0.0,22.145569620253166,Amazonbasics,Health & Beauty,0.13924050632911392,0.810126582278481,0.0,2017-03-01,4.32,0.13333333333333333,-0.028860759493671395,0.005907172995780585,4.314824191279887,0.12789498359118612
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2017-04,169,4.396449704142012,17,142,0,0.0,17.615384615384617,Amazonbasics,Health & Beauty,0.10059171597633136,0.8402366863905325,0.0,2017-04-01,4.291139240506329,0.13924050632911392,0.10531046363568297,-0.038648790352782555,4.335862981549447,0.12438851854625953
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2017-05,152,4.375,18,128,0,0.0,22.638157894736842,Amazonbasics,Health & Beauty,0.11842105263157894,0.8421052631578947,0.0,2017-05-01,4.396449704142012,0.10059171597633136,-0.02144970414201186,0.01782933665524758,4.35419631488278,0.1194177583123414
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,2017-06,121,4.2727272727272725,17,98,0,0.0,17.41322314049587,Amazonbasics,Health & Beauty,0.14049586776859505,0.8099173553719008,0.0,2017-06-01,4.375,0.11842105263157894,-0.10227272727272751,0.022074815137016104,4.3480589922897614,0.11983621212550177
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2015-03,36,4.416666666666667,2,30,0,0.0,26.88888888888889,Amazonbasics,Health & Beauty,0.05555555555555555,0.8333333333333334,0.0,2015-03-01,,,,,4.416666666666667,0.05555555555555555
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2015-04,66,4.681818181818182,1,61,0,0.0,24.924242424242426,Amazonbasics,Health & Beauty,0.015151515151515152,0.9242424242424242,0.0,2015-04-01,4.416666666666667,0.05555555555555555,0.2651515151515147,-0.0404040404040404,4.549242424242424,0.03535353535353535
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2015-05,80,4.4875,6,69,0,0.0,23.4,Amazonbasics,Health & Beauty,0.075,0.8625,0.0,2015-05-01,4.681818181818182,0.015151515151515152,-0.19431818181818183,0.059848484848484845,4.528661616161616,0.04856902356902357
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2015-06,116,4.620689655172414,4,105,0,0.0,22.017241379310345,Amazonbasics,Health & Beauty,0.034482758620689655,0.9051724137931034,0.0,2015-06-01,4.4875,0.075,0.13318965517241388,-0.04051724137931034,4.596669278996864,0.04154475792406827
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2015-07,121,4.677685950413223,6,111,0,0.0,23.297520661157026,Amazonbasics,Health & Beauty,0.049586776859504134,0.9173553719008265,0.0,2015-07-01,4.620689655172414,0.034482758620689655,0.0569962952408094,0.015104018238814479,4.5952918685285455,0.05302317849339793
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2015-08,125,4.592,8,114,0,0.0,20.568,Amazonbasics,Health & Beauty,0.064,0.912,0.0,2015-08-01,4.677685950413223,0.049586776859504134,-0.08568595041322347,0.014413223140495868,4.630125201861879,0.049356511826731266
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2015-09,157,4.592356687898089,11,143,0,0.0,23.15286624203822,Amazonbasics,Health & Beauty,0.07006369426751592,0.910828025477707,0.0,2015-09-01,4.592,0.064,0.00035668789808962487,0.0060636942675159206,4.620680879437104,0.06121682370900668
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2015-10,196,4.612244897959184,11,176,0,0.0,21.658163265306122,Amazonbasics,Health & Beauty,0.05612244897959184,0.8979591836734694,0.0,2015-10-01,4.592356687898089,0.07006369426751592,0.019888210061094647,-0.013941245287924085,4.598867195285758,0.06339538108236925
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2015-11,259,4.45945945945946,25,225,0,0.0,23.409266409266408,Amazonbasics,Health & Beauty,0.09652509652509653,0.8687258687258688,0.0,2015-11-01,4.612244897959184,0.05612244897959184,-0.15278543849972426,0.04040264754550469,4.554687015105578,0.0742370799240681
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2015-12,284,4.426056338028169,30,245,0,0.0,22.133802816901408,Amazonbasics,Health & Beauty,0.1056338028169014,0.8626760563380281,0.0,2015-12-01,4.45945945945946,0.09652509652509653,-0.03340312143129065,0.00910870629180488,4.499253565148937,0.08609378277386326
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2016-01,332,4.4397590361445785,26,281,0,0.0,24.80421686746988,Amazonbasics,Health & Beauty,0.0783132530120482,0.8463855421686747,0.0,2016-01-01,4.426056338028169,0.1056338028169014,0.01370269811640945,-0.02732054980485321,4.441758277877402,0.0934907174513487
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2016-02,336,4.586309523809524,21,300,0,0.0,24.06845238095238,Amazonbasics,Health & Beauty,0.0625,0.8928571428571429,0.0,2016-02-01,4.4397590361445785,0.0783132530120482,0.14655048766494527,-0.015813253012048195,4.484041632660757,0.08214901860964986
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2016-03,322,4.5062111801242235,23,285,0,0.0,21.996894409937887,Amazonbasics,Health & Beauty,0.07142857142857142,0.8850931677018633,0.0,2016-03-01,4.586309523809524,0.0625,-0.08009834368530022,0.008928571428571425,4.510759913359442,0.07074727481353987
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2016-04,288,4.513888888888889,23,254,0,0.0,22.96875,Amazonbasics,Health & Beauty,0.0798611111111111,0.8819444444444444,0.0,2016-04-01,4.5062111801242235,0.07142857142857142,0.0076777087646657804,0.00843253968253968,4.535469864274212,0.07126322751322751
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2016-05,295,4.491525423728813,21,257,0,0.0,23.97966101694915,Amazonbasics,Health & Beauty,0.0711864406779661,0.8711864406779661,0.0,2016-05-01,4.513888888888889,0.0798611111111111,-0.022363465160076146,-0.008674670433145001,4.503875164247309,0.07415870773921622
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2016-06,299,4.451505016722408,24,259,0,0.0,24.193979933110366,Amazonbasics,Health & Beauty,0.0802675585284281,0.8662207357859532,0.0,2016-06-01,4.491525423728813,0.0711864406779661,-0.040020407006404746,0.009081117850461992,4.485639776446703,0.07710503677250176
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2016-07,356,4.581460674157303,22,318,0,0.0,24.584269662921347,Amazonbasics,Health & Beauty,0.06179775280898876,0.8932584269662921,0.0,2016-07-01,4.451505016722408,0.0802675585284281,0.1299556574348948,-0.018469805719439333,4.508163704869508,0.07108391733846099
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2016-08,415,4.5204819277108435,31,367,0,0.0,21.631325301204818,Amazonbasics,Health & Beauty,0.0746987951807229,0.8843373493975903,0.0,2016-08-01,4.581460674157303,0.06179775280898876,-0.06097874644645973,0.012901042371734131,4.517815872863518,0.07225470217271325
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2016-09,365,4.454794520547945,35,318,0,0.0,28.621917808219177,Amazonbasics,Health & Beauty,0.0958904109589041,0.8712328767123287,0.0,2016-09-01,4.5204819277108435,0.0746987951807229,-0.06568740716289856,0.02119161577818121,4.518912374138697,0.07746231964953859
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2016-10,356,4.303370786516854,50,291,0,0.0,22.331460674157302,Amazonbasics,Health & Beauty,0.1404494382022472,0.8174157303370787,0.0,2016-10-01,4.454794520547945,0.0958904109589041,-0.15142373403109133,0.0445590272433431,4.426215744925214,0.10367954811395808
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2016-11,337,4.415430267062314,43,287,0,0.0,24.57566765578635,Amazonbasics,Health & Beauty,0.12759643916913946,0.8516320474777448,0.0,2016-11-01,4.303370786516854,0.1404494382022472,0.11205948054546067,-0.012852999033107743,4.391198524709037,0.12131209611009693
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2016-12,522,4.42911877394636,57,449,0,0.0,23.270114942528735,Amazonbasics,Health & Beauty,0.10919540229885058,0.8601532567049809,0.0,2016-12-01,4.415430267062314,0.12759643916913946,0.013688506884045992,-0.018401036870288878,4.382639942508509,0.1257470932234124
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-01,485,4.443298969072165,48,413,0,0.0,21.711340206185568,Amazonbasics,Health & Beauty,0.09896907216494845,0.8515463917525773,0.0,2017-01-01,4.42911877394636,0.10919540229885058,0.014180195125804929,-0.010226330133902131,4.4292826700269465,0.11192030454431283
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-02,343,4.341107871720117,40,291,0,0.0,20.259475218658892,Amazonbasics,Health & Beauty,0.11661807580174927,0.8483965014577259,0.0,2017-02-01,4.443298969072165,0.09896907216494845,-0.10219109735204857,0.017649003636800817,4.404508538246215,0.1082608500885161
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-03,305,4.340983606557377,36,252,0,0.0,22.02622950819672,Amazonbasics,Health & Beauty,0.1180327868852459,0.8262295081967214,0.0,2017-03-01,4.341107871720117,0.11661807580174927,-0.0001242651627393343,0.0014147110834966392,4.375130149116553,0.11120664495064787
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-04,323,4.352941176470588,42,268,0,0.0,21.21981424148607,Amazonbasics,Health & Beauty,0.13003095975232198,0.8297213622291022,0.0,2017-04-01,4.340983606557377,0.1180327868852459,0.01195756991321062,0.011998172867076079,4.345010884916028,0.12156060747977239
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-05,291,4.367697594501718,37,245,0,0.0,23.666666666666668,Amazonbasics,Health & Beauty,0.12714776632302405,0.8419243986254296,0.0,2017-05-01,4.352941176470588,0.13003095975232198,0.014756418031129925,-0.0028831934292979366,4.353874125843228,0.1250705043201973
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-06,271,4.343173431734317,34,224,0,0.0,21.686346863468636,Amazonbasics,Health & Beauty,0.12546125461254612,0.8265682656826568,0.0,2017-06-01,4.367697594501718,0.12714776632302405,-0.02452416276740088,-0.0016865117104779281,4.354604067568874,0.1275466602292974
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-07,332,4.370481927710843,36,277,0,0.0,21.55421686746988,Amazonbasics,Health & Beauty,0.10843373493975904,0.8343373493975904,0.0,2017-07-01,4.343173431734317,0.12546125461254612,0.02730849597652618,-0.01702751967278708,4.36045098464896,0.1203475852917764
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2017-08,330,4.2727272727272725,50,266,0,0.0,19.73939393939394,Amazonbasics,Health & Beauty,0.15151515151515152,0.806060606060606,0.0,2017-08-01,4.370481927710843,0.10843373493975904,-0.09775465498357061,0.04308141657539248,4.328794210724144,0.12847004702248557
AmazonBasics Backpack for Laptops up to 17-inches,NaT,25,4.16,0,19,0,0.0,90.12,Amazonbasics,Electronics,0.0,0.76,0.0,,,,,,4.16,0.0
AmazonBasics Bluetooth Keyboard for Android Devices - Black,NaT,6,4.333333333333333,0,6,0,145.0,183.16666666666666,AmazonBasics,Electronics,0.0,1.0,0.0,,,,,,4.333333333333333,0.0
AmazonBasics Double-Door Folding Metal Dog Crate - Medium (36x23x25 Inches),2017-03,1,3.0,0,0,0,0.0,47.0,AmazonBasics,Animals & Pet Supplies,0.0,0.0,0.0,2017-03-01,,,,,3.0,0.0
AmazonBasics Double-Door Folding Metal Dog Crate - Medium (36x23x25 Inches),2017-09,1,4.0,0,1,0,0.0,30.0,AmazonBasics,Animals & Pet Supplies,0.0,1.0,0.0,2017-09-01,3.0,0.0,1.0,0.0,3.5,0.0
AmazonBasics External Hard Drive Case,2016-02,1,3.0,0,0,0,0.0,9.0,Amazonbasics,Electronics,0.0,0.0,0.0,2016-02-01,,,,,3.0,0.0
AmazonBasics External Hard Drive Case,2017-12,1,5.0,0,1,0,0.0,50.0,Amazonbasics,Electronics,0.0,1.0,0.0,2017-12-01,3.0,0.0,2.0,0.0,4.0,0.0
AmazonBasics External Hard Drive Case,2018-12,1,5.0,0,1,0,0.0,17.0,Amazonbasics,Electronics,0.0,1.0,0.0,2018-12-01,5.0,0.0,0.0,0.0,4.333333333333333,0.0
AmazonBasics External Hard Drive Case,2019-01,2,4.5,0,2,0,0.0,17.0,Amazonbasics,Electronics,0.0,1.0,0.0,2019-01-01,5.0,0.0,-0.5,0.0,4.833333333333333,0.0
AmazonBasics External Hard Drive Case,NaT,1,5.0,0,1,0,0.0,308.0,Amazonbasics,Electronics,0.0,1.0,0.0,,4.5,0.0,0.5,0.0,4.833333333333333,0.0
AmazonBasics Nespresso Pod Storage Drawer - 50 Capsule Capacity,2017-12,1,5.0,0,1,0,0.0,33.0,AmazonBasics,Home & Garden,0.0,1.0,0.0,2017-12-01,,,,,5.0,0.0
AmazonBasics Nylon CD/DVD Binder (400 Capacity),2017-11,1,5.0,0,1,0,0.0,19.0,Amazonbasics,Electronics,0.0,1.0,0.0,2017-11-01,,,,,5.0,0.0
AmazonBasics Nylon CD/DVD Binder (400 Capacity),2019-02,1,5.0,0,1,0,0.0,13.0,Amazonbasics,Electronics,0.0,1.0,0.0,2019-02-01,5.0,0.0,0.0,0.0,5.0,0.0
AmazonBasics Nylon CD/DVD Binder (400 Capacity),NaT,2,3.5,1,1,0,0.0,251.0,Amazonbasics,Electronics,0.5,0.5,0.0,,5.0,0.0,-1.5,0.5,4.5,0.16666666666666666
AmazonBasics Silicone Hot Handle Cover/Holder - Red,2018-01,1,4.0,0,1,0,0.0,8.0,Amazonbasics,Home & Garden,0.0,1.0,0.0,2018-01-01,,,,,4.0,0.0
